"GEO_ID","NAME","B25074_001E","B25074_001M","B25074_002E","B25074_002M","B25074_003E","B25074_003M","B25074_004E","B25074_004M","B25074_005E","B25074_005M","B25074_006E","B25074_006M","B25074_007E","B25074_007M","B25074_008E","B25074_008M","B25074_009E","B25074_009M","B25074_010E","B25074_010M","B25074_011E","B25074_011M","B25074_012E","B25074_012M","B25074_013E","B25074_013M","B25074_014E","B25074_014M","B25074_015E","B25074_015M","B25074_016E","B25074_016M","B25074_017E","B25074_017M","B25074_018E","B25074_018M","B25074_019E","B25074_019M","B25074_020E","B25074_020M","B25074_021E","B25074_021M","B25074_022E","B25074_022M","B25074_023E","B25074_023M","B25074_024E","B25074_024M","B25074_025E","B25074_025M","B25074_026E","B25074_026M","B25074_027E","B25074_027M","B25074_028E","B25074_028M","B25074_029E","B25074_029M","B25074_030E","B25074_030M","B25074_031E","B25074_031M","B25074_032E","B25074_032M","B25074_033E","B25074_033M","B25074_034E","B25074_034M","B25074_035E","B25074_035M","B25074_036E","B25074_036M","B25074_037E","B25074_037M","B25074_038E","B25074_038M","B25074_039E","B25074_039M","B25074_040E","B25074_040M","B25074_041E","B25074_041M","B25074_042E","B25074_042M","B25074_043E","B25074_043M","B25074_044E","B25074_044M","B25074_045E","B25074_045M","B25074_046E","B25074_046M","B25074_047E","B25074_047M","B25074_048E","B25074_048M","B25074_049E","B25074_049M","B25074_050E","B25074_050M","B25074_051E","B25074_051M","B25074_052E","B25074_052M","B25074_053E","B25074_053M","B25074_054E","B25074_054M","B25074_055E","B25074_055M","B25074_056E","B25074_056M","B25074_057E","B25074_057M","B25074_058E","B25074_058M","B25074_059E","B25074_059M","B25074_060E","B25074_060M","B25074_061E","B25074_061M","B25074_062E","B25074_062M","B25074_063E","B25074_063M","B25074_064E","B25074_064M"
"1400000US36047031400","Census Tract 314, Kings County, New York","870","167","49","56","0","17","0","17","0","17","0","17","0","17","0","17","28","45","21","33","152","80","0","17","0","17","54","49","37","42","0","17","0","17","61","52","0","17","71","54","10","15","0","17","23","33","0","17","0","17","0","17","38","40","0","17","237","98","92","67","31","24","28","44","0","17","0","17","15","24","71","74","0","17","64","60","0","17","37","49","0","17","0","17","0","17","27","33","0","17","0","17","190","84","46","56","77","66","28","31","39","63","0","17","0","17","0","17","0","17","107","98","107","98","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36047034100","Census Tract 341, Kings County, New York","946","82","117","68","0","12","0","12","0","12","0","12","0","12","14","21","79","53","24","38","129","77","12","19","0","12","0","12","26","38","0","12","0","12","91","66","0","12","117","72","0","12","0","12","0","12","0","12","23","37","0","12","94","66","0","12","179","92","0","12","0","12","12","19","31","49","11","17","95","77","8","12","22","35","96","56","24","28","33","42","8","14","0","12","31","37","0","12","0","12","0","12","120","66","36","43","27","23","5","9","46","54","0","12","0","12","0","12","6","10","188","74","111","65","53","36","10","14","14","20","0","12","0","12","0","12","0","12"
"1400000US36047118201","Census Tract 1182.01, Kings County, New York","585","96","100","51","0","12","0","12","0","12","11","18","0","12","0","12","33","30","56","40","32","33","0","12","0","12","0","12","5","9","5","8","0","12","22","31","0","12","129","68","14","22","0","12","29","37","0","12","0","12","0","12","77","49","9","13","91","55","18","18","0","12","15","23","40","42","11","14","7","13","0","12","0","12","130","63","35","31","0","12","53","38","0","12","29","29","13","21","0","12","0","12","61","39","35","27","0","12","26","29","0","12","0","12","0","12","0","12","0","12","42","31","40","28","0","12","2","13","0","12","0","12","0","12","0","12","0","12"
"1400000US36047035300","Census Tract 353, Kings County, New York","1780","139","229","84","13","20","10","16","9","14","0","17","0","17","0","17","157","82","40","39","195","81","8","14","0","17","44","50","0","17","18","29","9","13","98","61","18","29","273","98","0","17","16","26","0","17","0","17","41","49","59","50","126","73","31","35","337","145","36","39","38","38","13","21","17","27","86","63","119","115","28","34","0","17","297","116","71","80","87","67","25","28","76","63","25","30","0","17","13","22","0","17","243","79","61","40","92","56","64","54","2","6","0","17","24","29","0","17","0","17","206","90","162","81","31","29","13","20","0","17","0","17","0","17","0","17","0","17"
"1400000US36047064600","Census Tract 646, Kings County, New York","125","44","7","10","0","12","0","12","0","12","0","12","0","12","0","12","7","10","0","12","5","8","0","12","0","12","0","12","5","8","0","12","0","12","0","12","0","12","36","29","0","12","0","12","0","12","0","12","0","12","5","9","31","30","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","22","0","12","15","22","0","12","0","12","0","12","0","12","0","12","0","12","5","8","0","12","0","12","0","12","0","12","5","8","0","12","0","12","0","12","57","37","33","30","24","28","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047065400","Census Tract 654, Kings County, New York","38","27","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","12","0","12","0","12","0","12","0","12","0","12","0","12","11","12","0","12","4","5","0","12","0","12","0","12","0","12","0","12","0","12","4","5","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","7","0","12","0","12","5","7","0","12","0","12","0","12","0","12","0","12","14","22","0","12","14","22","0","12","0","12","0","12","0","12","0","12","0","12","4","8","0","12","4","8","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047095600","Census Tract 956, Kings County, New York","775","144","89","56","0","12","0","12","0","12","0","12","0","12","0","12","25","22","64","51","83","72","0","12","0","12","0","12","0","12","0","12","0","12","83","72","0","12","160","79","10","16","0","12","0","12","0","12","0","12","22","32","128","76","0","12","128","78","0","12","0","12","0","12","10","14","0","12","36","39","82","73","0","12","138","85","0","12","0","12","20","32","50","49","13","20","48","53","0","12","7","12","37","37","18","30","10","15","0","12","0","12","0","12","0","12","0","12","9","15","140","71","119","62","21","29","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047096000","Census Tract 960, Kings County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047098600","Census Tract 986, Kings County, New York","522","96","5","8","0","12","0","12","0","12","0","12","0","12","0","12","5","8","0","12","63","39","0","12","0","12","0","12","9","13","0","12","0","12","49","38","5","8","44","36","0","12","0","12","0","12","0","12","0","12","0","12","44","36","0","12","117","57","0","12","12","18","32","31","13","19","0","12","46","33","14","22","0","12","131","59","26","27","0","12","25","19","35","27","14","22","31","35","0","12","0","12","69","40","14","17","55","39","0","12","0","12","0","12","0","12","0","12","0","12","93","53","77","51","16","18","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047102600","Census Tract 1026, Kings County, New York","445","82","6","10","0","12","0","12","0","12","0","12","0","12","6","10","0","12","0","12","20","23","0","12","0","12","0","12","0","12","0","12","0","12","8","13","12","18","71","41","0","12","0","12","0","12","0","12","0","12","0","12","71","41","0","12","62","39","0","12","0","12","0","12","11","16","11","17","13","19","27","25","0","12","53","37","6","10","0","12","18","26","18","22","0","12","0","12","0","12","11","18","78","44","18","20","12","19","48","41","0","12","0","12","0","12","0","12","0","12","155","61","110","51","32","35","0","12","0","12","0","12","0","12","0","12","13","19"
"1400000US36047103400","Census Tract 1034, Kings County, New York","1737","67","424","134","0","12","0","12","26","40","51","57","22","24","26","31","258","117","41","46","344","128","63","72","34","49","49","40","141","88","0","12","0","12","57","37","0","12","455","146","107","66","123","92","41","49","113","86","13","22","58","57","0","12","0","12","146","85","25","27","56","53","10","16","38","36","17","28","0","12","0","12","0","12","125","74","95","67","6","12","12","19","0","12","12","21","0","12","0","12","0","12","187","109","144","93","43","61","0","12","0","12","0","12","0","12","0","12","0","12","56","55","56","55","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047107000","Census Tract 1070, Kings County, New York","515","102","70","72","0","12","0","12","0","12","0","12","0","12","0","12","70","72","0","12","39","34","12","19","0","12","0","12","0","12","14","23","0","12","13","15","0","12","78","41","0","12","8","14","0","12","0","12","11","14","16","22","43","35","0","12","152","84","0","12","9","14","52","59","41","56","50","52","0","12","0","12","0","12","78","70","39","58","16","24","0","12","16","18","7","12","0","12","0","12","0","12","28","25","19","22","0","12","0","12","0","12","0","12","0","12","0","12","9","14","70","76","70","76","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047114201","Census Tract 1142.01, Kings County, New York","316","76","34","37","0","12","0","12","0","12","0","12","0","12","0","12","34","37","0","12","101","58","0","12","0","12","0","12","0","12","5","8","15","23","81","55","0","12","63","45","0","12","0","12","18","28","0","12","0","12","19","30","26","22","0","12","27","18","0","12","0","12","0","12","19","17","8","11","0","12","0","12","0","12","15","17","0","12","7","10","8","12","0","12","0","12","0","12","0","12","0","12","25","29","0","12","0","12","0","12","25","29","0","12","0","12","0","12","0","12","51","38","37","34","0","12","0","12","0","12","0","12","0","12","0","12","14","21"
"1400000US36047004100","Census Tract 41, Kings County, New York","877","128","32","29","0","12","0","12","0","12","0","12","0","12","0","12","32","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","92","75","0","12","0","12","0","12","0","12","0","12","11","17","74","75","7","11","21","23","0","12","0","12","0","12","0","12","0","12","9","14","12","18","0","12","76","46","0","12","11","17","40","36","0","12","25","30","0","12","0","12","0","12","108","56","0","12","8","13","38","35","17","22","34","32","11","17","0","12","0","12","548","121","325","110","107","57","28","31","34","31","26","26","10","16","0","12","18","28"
"1400000US36047005201","Census Tract 52.01, Kings County, New York","895","79","201","94","0","12","0","12","8","14","104","75","9","14","0","12","44","44","36","26","299","71","55","48","9","14","112","70","75","36","28","26","0","12","20","21","0","12","62","42","9","15","0","12","9","14","9","14","19","22","8","14","8","13","0","12","43","41","8","13","0","12","27","43","8","13","0","12","0","12","0","12","0","12","100","41","10","15","41","25","0","12","17","17","20","22","0","12","0","12","12","19","45","30","8","13","28","26","9","14","0","12","0","12","0","12","0","12","0","12","145","53","111","48","18","17","16","18","0","12","0","12","0","12","0","12","0","12"
"1400000US36047005601","Census Tract 56.01, Kings County, New York","874","112","75","62","0","12","0","12","0","12","0","12","0","12","0","12","11","17","64","60","79","71","0","12","0","12","0","12","0","12","0","12","0","12","79","71","0","12","100","61","0","12","0","12","0","12","23","25","0","12","25","28","52","45","0","12","95","69","0","12","0","12","0","12","0","12","47","56","21","23","27","31","0","12","134","57","0","12","11","16","7","12","46","36","48","35","22","23","0","12","0","12","167","80","25","28","108","70","13","18","11","17","10","16","0","12","0","12","0","12","224","82","154","64","40","27","30","43","0","12","0","12","0","12","0","12","0","12"
"1400000US36047005602","Census Tract 56.02, Kings County, New York","524","72","37","24","0","12","0","12","0","12","0","12","0","12","0","12","28","20","9","14","68","41","0","12","0","12","0","12","6","9","0","12","0","12","62","39","0","12","83","39","0","12","0","12","0","12","0","12","5","8","6","10","68","38","4","6","35","22","0","12","0","12","5","7","25","20","0","12","0","12","5","8","0","12","115","43","0","12","44","32","22","20","19","19","23","27","0","12","7","10","0","12","64","42","41","37","23","20","0","12","0","12","0","12","0","12","0","12","0","12","122","57","79","36","0","12","0","12","34","39","9","14","0","12","0","12","0","12"
"1400000US36047005800","Census Tract 58, Kings County, New York","1033","122","157","68","0","12","0","12","0","12","0","12","0","12","32","37","86","52","39","37","145","73","0","12","0","12","0","12","7","10","0","12","0","12","138","71","0","12","126","57","0","12","0","12","0","12","0","12","0","12","14","18","112","59","0","12","134","84","0","12","0","12","0","12","42","41","0","12","76","70","7","12","9","13","126","45","10","16","32","24","24","22","42","32","18","20","0","12","0","12","0","12","108","52","64","41","23","25","13","19","8","12","0","12","0","12","0","12","0","12","237","79","213","79","16","18","8","13","0","12","0","12","0","12","0","12","0","12"
"1400000US36047005900","Census Tract 59, Kings County, New York","509","68","6","9","0","12","0","12","0","12","0","12","0","12","0","12","6","9","0","12","44","31","0","12","0","12","6","10","13","21","0","12","0","12","25","19","0","12","56","35","23","25","0","12","0","12","0","12","7","10","0","12","26","27","0","12","47","27","0","12","0","12","11","18","0","12","14","15","7","11","15","15","0","12","109","49","10","13","6","10","12","13","17","16","25","29","28","29","11","13","0","12","59","28","0","12","16","15","12","12","21","14","6","10","4","7","0","12","0","12","188","57","86","46","73","37","24","18","5","9","0","12","0","12","0","12","0","12"
"1400000US36047006400","Census Tract 64, Kings County, New York","613","111","28","25","0","12","0","12","0","12","0","12","0","12","0","12","20","20","8","13","96","69","0","12","0","12","0","12","0","12","0","12","0","12","87","67","9","17","70","55","0","12","0","12","0","12","0","12","10","16","18","20","19","23","23","35","28","25","0","12","0","12","0","12","0","12","8","14","20","22","0","12","0","12","101","51","9","14","44","33","39","36","0","12","9","15","0","12","0","12","0","12","104","62","54","54","9","15","30","30","11","16","0","12","0","12","0","12","0","12","186","80","177","79","0","12","0","12","0","12","0","12","0","12","0","12","9","13"
"1400000US36047009400","Census Tract 94, Kings County, New York","1170","107","32","35","0","17","0","17","0","17","0","17","0","17","0","17","32","35","0","17","174","84","0","17","0","17","0","17","7","13","0","17","0","17","167","83","0","17","234","77","7","12","0","17","24","27","0","17","16","25","43","40","144","64","0","17","220","93","0","17","27","45","10","16","50","46","8","13","104","74","21","24","0","17","211","102","0","17","39","47","52","34","91","72","19","30","10","16","0","17","0","17","106","64","89","59","0","17","0","17","0","17","0","17","0","17","0","17","17","26","193","85","168","74","17","24","0","17","0","17","0","17","0","17","0","17","8","12"
